time,branch_id,air_quantity_m3s,velocity_ms,pressure_drop_pa,pressure_from_pa,pressure_to_pa,direction_sign,direction,anomaly_type,scenario_id
2023-01-01T02:50:00,VB_010,9.495,0.826,81.132,320.656,239.524,1,from_to,normal,normal
2023-01-01T02:50:00,VB_011,-10.056,0.774,101.132,239.524,340.656,1,to_from,normal,normal
2023-01-01T02:50:00,VB_012,-12.071,0.832,145.705,310.873,456.578,1,to_from,normal,normal
2023-01-01T02:50:00,VB_013,-15.459,1.546,215.079,382.222,597.301,1,to_from,normal,normal
2023-01-01T02:50:00,VB_014,-19.483,1.694,425.128,407.908,833.036,1,to_from,normal,normal
2023-01-01T02:50:00,VB_015,-10.979,0.845,108.476,535.766,644.242,1,to_from,normal,normal
2023-01-01T02:50:00,VB_016,10.412,0.718,152.543,211.31,58.767,1,from_to,normal,normal
2023-01-01T02:50:00,VB_017,12.36,1.236,137.496,191.626,54.13,1,from_to,normal,normal
2023-01-01T02:50:00,VB_018,9.102,0.791,74.564,114.557,39.993,1,from_to,normal,normal
2023-01-01T02:50:00,VB_019,6.175,0.475,34.313,69.778,35.465,1,from_to,normal,normal
2023-01-01T02:50:00,VB_020,-12.874,0.888,149.171,35.465,184.636,1,to_from,normal,normal
2023-01-01T02:50:00,VB_021,-10.186,1.019,93.371,42.601,135.972,1,to_from,normal,normal
2023-01-01T02:50:00,VB_022,-9.917,0.862,138.371,58.132,196.503,1,to_from,normal,normal
2023-01-01T02:50:00,VB_023,-7.811,0.601,54.917,58.767,113.684,1,to_from,normal,normal
2023-01-01T02:50:00,VB_024,-9.368,0.646,83.114,68.529,151.643,1,to_from,normal,normal
2023-01-01T02:50:00,VB_025,5.474,0.547,26.969,85.101,58.132,1,from_to,normal,normal
2023-01-01T02:50:00,VB_026,-14.228,1.237,242.936,186.315,429.251,1,to_from,normal,normal
2023-01-01T02:50:00,VB_027,-14.254,1.096,243.799,188.989,432.788,1,to_from,normal,normal
2023-01-01T02:50:00,VB_028,-19.105,1.318,328.512,280.234,608.746,1,to_from,normal,normal
2023-01-01T02:50:00,VB_029,-8.769,0.877,69.202,223.906,293.108,1,to_from,normal,normal
2023-01-01T02:50:00,VB_030,-9.992,0.869,89.853,228.076,317.929,1,to_from,normal,normal
2023-01-01T02:50:00,VB_031,10.642,0.819,101.932,334.251,232.319,1,from_to,normal,normal
2023-01-01T02:50:00,VB_032,-10.981,0.757,114.192,232.319,346.511,1,to_from,normal,normal
2023-01-01T02:50:00,VB_033,-11.689,1.169,122.979,245.619,368.598,1,to_from,normal,normal
2023-01-01T02:50:00,VB_034,11.036,0.96,109.614,349.138,239.524,1,from_to,normal,normal
2023-01-01T02:50:00,VB_035,-6.183,0.476,34.405,309.176,343.581,1,to_from,normal,normal
2023-01-01T02:50:00,VB_036,-13.412,0.925,167.84,352.878,520.718,1,to_from,normal,normal
2023-01-01T02:50:00,VB_037,-5.891,0.589,37.029,358.535,395.564,1,to_from,normal,normal
2023-01-01T02:50:00,VB_038,-5.656,0.492,28.791,377.501,406.292,1,to_from,normal,normal
2023-01-01T02:50:00,VB_039,6.037,0.464,38.883,403.955,365.072,1,from_to,normal,normal
2023-01-01T02:50:00,VB_040,11.359,0.783,120.392,478.928,358.536,1,from_to,normal,normal
2023-01-01T02:50:00,VB_041,-6.388,0.639,43.54,354.773,398.313,1,to_from,normal,normal
2023-01-01T02:50:00,VB_042,-10.824,0.941,117.974,368.265,486.239,1,to_from,normal,normal
2023-01-01T02:50:00,VB_043,-13.295,1.023,159.08,383.266,542.346,1,to_from,normal,normal
2023-01-01T02:50:00,VB_044,-10.398,0.717,97.299,384.879,482.178,1,to_from,normal,normal
2023-01-01T02:50:00,VB_045,11.1,1.11,110.891,512.288,401.397,1,from_to,normal,normal
2023-01-01T02:50:00,VB_046,9.797,0.852,96.657,478.923,382.266,1,from_to,normal,normal
2023-01-01T02:50:00,VB_047,7.076,0.544,53.431,418.828,365.397,1,from_to,normal,normal
2023-01-01T02:50:00,VB_048,7.446,0.514,49.898,429.769,379.871,1,from_to,normal,normal
2023-01-01T02:50:00,VB_049,-6.786,0.679,43.61,379.871,423.481,1,to_from,normal,normal
2023-01-01T02:50:00,VB_050,-6.367,0.554,36.479,397.033,433.512,1,to_from,normal,normal
2023-01-01T02:50:00,VB_051,-7.999,0.615,57.591,358.535,416.126,1,to_from,normal,normal
2023-01-01T02:50:00,VB_052,-6.265,0.432,35.323,365.072,400.395,1,to_from,normal,normal
2023-01-01T02:50:00,VB_053,-14.828,1.483,197.879,0,197.879,1,to_from,normal,normal
2023-01-01T02:50:00,VB_054,-13.044,1.134,153.131,11.822,164.953,1,to_from,normal,normal
2023-01-01T02:50:00,VB_055,7.116,0.547,45.568,57.39,11.822,1,from_to,normal,normal
2023-01-01T02:50:00,VB_056,-11.281,0.778,118.486,532.463,650.949,1,to_from,normal,normal
2023-01-01T02:50:00,VB_057,-8.162,0.816,59.962,574.037,633.999,1,to_from,normal,normal
2023-01-01T02:50:00,VB_058,13.693,1.191,168.741,755.898,587.157,1,from_to,normal,normal
2023-01-01T02:50:00,VB_059,13.432,1.033,162.38,736.694,574.314,1,from_to,normal,normal
2023-01-01T02:50:00,VB_060,11.985,0.827,129.281,680.523,551.242,1,from_to,normal,normal
2023-01-01T02:50:00,VB_061,6.857,0.686,42.318,573.957,531.639,1,from_to,normal,normal
2023-01-01T02:50:00,VB_062,7.654,0.666,52.721,588.487,535.766,1,from_to,normal,normal
2023-01-01T02:50:00,VB_063,8.768,0.674,69.194,630.645,561.451,1,from_to,normal,normal
2023-01-01T02:50:00,VB_064,-7.078,0.488,45.09,216.638,261.728,1,to_from,normal,normal
2023-01-01T02:50:00,VB_065,-6.173,0.617,34.292,220.628,254.92,1,to_from,normal,normal
2023-01-01T02:50:00,VB_066,5.518,0.48,32.492,293.6,261.108,1,from_to,normal,normal
2023-01-01T02:50:00,VB_067,-11.702,0.9,127.763,216.638,344.401,1,to_from,normal,normal
2023-01-01T02:50:00,VB_068,15.256,1.052,234.372,504.415,270.043,1,from_to,normal,normal
2023-01-01T02:50:00,VB_069,-7.953,0.795,59.019,225.293,284.312,1,to_from,normal,normal
2023-01-01T02:50:00,VB_070,7.012,0.61,52.465,317.543,265.078,1,from_to,normal,normal
2023-01-01T02:50:00,VB_071,-13.054,1.004,158.994,220.628,379.622,1,to_from,normal,normal
2023-01-01T02:50:00,VB_072,14.813,1.022,220.957,501.5,280.543,1,from_to,normal,normal
2023-01-01T02:50:00,VB_073,-6.12,0.612,34.942,235.638,270.58,1,to_from,normal,normal
2023-01-01T02:50:00,VB_074,9.307,0.809,92.43,329.538,237.108,1,from_to,normal,normal
2023-01-01T02:50:00,VB_075,11.495,0.884,140.994,387.037,246.043,1,from_to,normal,normal
2023-01-01T02:50:00,VB_076,9.911,0.683,104.799,345.877,241.078,1,from_to,normal,normal
2023-01-01T02:50:00,VB_077,10.603,1.06,119.963,376.506,256.543,1,from_to,normal,normal
2023-01-01T02:50:00,VB_078,-6.569,0.571,38.837,261.108,299.945,1,to_from,normal,normal
2023-01-01T02:50:00,VB_079,-6.616,0.509,39.393,265.078,304.471,1,to_from,normal,normal
2023-01-01T02:50:00,VB_080,-6.721,0.464,40.652,237.108,277.76,1,to_from,normal,normal
2023-01-01T02:50:00,VB_081,-5.909,0.591,31.423,241.078,272.501,1,to_from,normal,normal
2023-01-01T02:55:00,VB_001,-10.582,1.058,100.779,27.796,128.575,1,to_from,normal,normal
2023-01-01T02:55:00,VB_002,-5.933,0.516,31.684,39.993,71.677,1,to_from,normal,normal
2023-01-01T02:55:00,VB_003,-11.481,0.883,158.185,122.049,280.234,1,to_from,normal,normal
2023-01-01T02:55:00,VB_004,8.027,0.554,57.996,281.902,223.906,1,from_to,normal,normal
2023-01-01T02:55:00,VB_005,-14.853,1.485,229.44,223.906,453.346,1,to_from,normal,normal
2023-01-01T02:55:00,VB_006,-10.319,0.897,106.487,309.176,415.663,1,to_from,normal,normal
2023-01-01T02:55:00,VB_007,-8.724,0.671,68.498,377.501,445.999,1,to_from,normal,normal
2023-01-01T02:55:00,VB_008,-15.707,1.083,286.201,389.8,676.001,1,to_from,normal,normal
2023-01-01T02:55:00,VB_009,-11.323,1.132,153.847,130.328,284.175,1,to_from,normal,normal
2023-01-01T02:55:00,VB_010,9.495,0.826,81.134,320.658,239.524,1,from_to,normal,normal
2023-01-01T02:55:00,VB_011,-10.103,0.777,102.063,239.524,341.587,1,to_from,normal,normal
2023-01-01T02:55:00,VB_012,-12.101,0.835,146.43,310.873,457.303,1,to_from,normal,normal
2023-01-01T02:55:00,VB_013,-15.697,1.57,221.765,382.222,603.987,1,to_from,normal,normal
2023-01-01T02:55:00,VB_014,-19.768,1.719,437.679,407.908,845.587,1,to_from,normal,normal
2023-01-01T02:55:00,VB_015,-10.964,0.843,108.183,535.766,643.949,1,to_from,normal,normal
2023-01-01T02:55:00,VB_016,10.438,0.72,153.286,212.053,58.767,1,from_to,normal,normal
2023-01-01T02:55:00,VB_017,12.308,1.231,136.345,190.475,54.13,1,from_to,normal,normal
2023-01-01T02:55:00,VB_018,9.093,0.791,74.411,114.404,39.993,1,from_to,normal,normal
2023-01-01T02:55:00,VB_019,6.163,0.474,34.182,69.647,35.465,1,from_to,normal,normal
2023-01-01T02:55:00,VB_020,-12.76,0.88,146.53,35.465,181.995,1,to_from,normal,normal
2023-01-01T02:55:00,VB_021,-10.168,1.017,93.049,42.601,135.65,1,to_from,normal,normal
2023-01-01T02:55:00,VB_022,-10.051,0.874,142.148,58.132,200.28,1,to_from,normal,normal
2023-01-01T02:55:00,VB_023,-7.841,0.603,55.334,58.767,114.101,1,to_from,normal,normal
2023-01-01T02:55:00,VB_024,-9.36,0.646,82.974,68.529,151.503,1,to_from,normal,normal
2023-01-01T02:55:00,VB_025,5.486,0.549,27.087,85.219,58.132,1,from_to,normal,normal
2023-01-01T02:55:00,VB_026,-14.283,1.242,244.789,186.315,431.104,1,to_from,normal,normal
2023-01-01T02:55:00,VB_027,-14.163,1.089,240.718,188.989,429.707,1,to_from,normal,normal
2023-01-01T02:55:00,VB_028,-18.892,1.303,321.208,280.234,601.442,1,to_from,normal,normal
2023-01-01T02:55:00,VB_029,-8.744,0.874,68.805,223.906,292.711,1,to_from,normal,normal
2023-01-01T02:55:00,VB_030,-9.987,0.868,89.773,228.076,317.849,1,to_from,normal,normal
2023-01-01T02:55:00,VB_031,10.702,0.823,103.084,335.403,232.319,1,from_to,normal,normal
2023-01-01T02:55:00,VB_032,-11.121,0.767,117.113,232.319,349.432,1,to_from,normal,normal
2023-01-01T02:55:00,VB_033,-11.744,1.174,124.124,245.619,369.743,1,to_from,normal,normal
2023-01-01T02:55:00,VB_034,10.997,0.956,108.837,348.361,239.524,1,from_to,normal,normal
2023-01-01T02:55:00,VB_035,-6.18,0.475,34.372,309.176,343.548,1,to_from,normal,normal
2023-01-01T02:55:00,VB_036,-13.46,0.928,169.021,352.878,521.899,1,to_from,normal,normal
2023-01-01T02:55:00,VB_037,-5.787,0.579,35.728,358.535,394.263,1,to_from,normal,normal
2023-01-01T02:55:00,VB_038,-5.626,0.489,28.489,377.501,405.99,1,to_from,normal,normal
2023-01-01T02:55:00,VB_039,6.047,0.465,39.017,404.089,365.072,1,from_to,normal,normal
2023-01-01T02:55:00,VB_040,11.421,0.788,121.693,480.229,358.536,1,from_to,normal,normal
2023-01-01T02:55:00,VB_041,-6.397,0.64,43.662,354.773,398.435,1,to_from,normal,normal
2023-01-01T02:55:00,VB_042,-10.81,0.94,117.664,368.265,485.929,1,to_from,normal,normal
2023-01-01T02:55:00,VB_043,-13.217,1.017,157.225,383.266,540.491,1,to_from,normal,normal
2023-01-01T02:55:00,VB_044,-10.394,0.717,97.225,384.879,482.104,1,to_from,normal,normal
2023-01-01T02:55:00,VB_045,11.089,1.109,110.679,512.076,401.397,1,from_to,normal,normal
2023-01-01T02:55:00,VB_046,9.716,0.845,95.059,477.325,382.266,1,from_to,normal,normal
2023-01-01T02:55:00,VB_047,7.041,0.542,52.9,418.297,365.397,1,from_to,normal,normal
2023-01-01T02:55:00,VB_048,7.476,0.516,50.3,430.171,379.871,1,from_to,normal,normal
2023-01-01T02:55:00,VB_049,-6.867,0.687,44.662,379.871,424.533,1,to_from,normal,normal
2023-01-01T02:55:00,VB_050,-6.452,0.561,37.47,397.033,434.503,1,to_from,normal,normal
2023-01-01T02:55:00,VB_051,-7.947,0.611,56.834,358.535,415.369,1,to_from,normal,normal
2023-01-01T02:55:00,VB_052,-6.322,0.436,35.97,365.072,401.042,1,to_from,normal,normal
2023-01-01T02:55:00,VB_053,-14.859,1.486,198.708,0,198.708,1,to_from,normal,normal
2023-01-01T02:55:00,VB_054,-12.848,1.117,148.561,11.822,160.383,1,to_from,normal,normal
2023-01-01T02:55:00,VB_055,7.015,0.54,44.293,56.115,11.822,1,from_to,normal,normal
2023-01-01T02:55:00,VB_056,-11.373,0.784,120.41,532.463,652.873,1,to_from,normal,normal
2023-01-01T02:55:00,VB_057,-8.188,0.819,60.345,574.037,634.382,1,to_from,normal,normal
2023-01-01T02:55:00,VB_058,13.838,1.203,172.346,759.503,587.157,1,from_to,normal,normal
2023-01-01T02:55:00,VB_059,13.462,1.036,163.094,737.408,574.314,1,from_to,normal,normal
2023-01-01T02:55:00,VB_060,11.965,0.825,128.836,680.078,551.242,1,from_to,normal,normal
2023-01-01T02:55:00,VB_061,6.88,0.688,42.604,574.243,531.639,1,from_to,normal,normal
2023-01-01T02:55:00,VB_062,7.627,0.663,52.36,588.126,535.766,1,from_to,normal,normal
2023-01-01T02:55:00,VB_063,8.746,0.673,68.846,630.297,561.451,1,from_to,normal,normal
2023-01-01T02:55:00,VB_064,-7.116,0.491,45.573,216.638,262.211,1,to_from,normal,normal
2023-01-01T02:55:00,VB_065,-6.174,0.617,34.31,220.628,254.938,1,to_from,normal,normal
2023-01-01T02:55:00,VB_066,5.561,0.484,32.992,294.1,261.108,1,from_to,normal,normal
2023-01-01T02:55:00,VB_067,-11.777,0.906,129.411,216.638,346.049,1,to_from,normal,normal
2023-01-01T02:55:00,VB_068,15.42,1.063,239.454,509.497,270.043,1,from_to,normal,normal
2023-01-01T02:55:00,VB_069,-8.003,0.8,59.751,225.293,285.044,1,to_from,normal,normal
2023-01-01T02:55:00,VB_070,6.982,0.607,52.01,317.088,265.078,1,from_to,normal,normal
2023-01-01T02:55:00,VB_071,-12.897,0.992,155.194,220.628,375.822,1,to_from,normal,normal
2023-01-01T02:55:00,VB_072,14.723,1.015,218.295,498.838,280.543,1,from_to,normal,normal
2023-01-01T02:55:00,VB_073,-6.101,0.61,34.724,235.638,270.362,1,to_from,normal,normal
2023-01-01T02:55:00,VB_074,9.332,0.812,92.931,330.039,237.108,1,from_to,normal,normal
2023-01-01T02:55:00,VB_075,11.53,0.887,141.855,387.898,246.043,1,from_to,normal,normal
2023-01-01T02:55:00,VB_076,9.917,0.684,104.933,346.011,241.078,1,from_to,normal,normal
2023-01-01T02:55:00,VB_077,10.543,1.054,118.595,375.138,256.543,1,from_to,normal,normal
2023-01-01T02:55:00,VB_078,-6.618,0.576,39.421,261.108,300.529,1,to_from,normal,normal
2023-01-01T02:55:00,VB_079,-6.615,0.509,39.383,265.078,304.461,1,to_from,normal,normal
2023-01-01T02:55:00,VB_080,-6.647,0.458,39.768,237.108,276.876,1,to_from,normal,normal
2023-01-01T02:55:00,VB_081,-5.872,0.587,31.035,241.078,272.113,1,to_from,normal,normal
2023-01-01T03:00:00,VB_001,-10.531,1.053,99.811,27.796,127.607,1,to_from,normal,normal
2023-01-01T03:00:00,VB_002,-5.905,0.513,31.379,39.993,71.372,1,to_from,normal,normal
2023-01-01T03:00:00,VB_003,-11.446,0.88,157.212,123.022,280.234,1,to_from,normal,normal
2023-01-01T03:00:00,VB_004,8.038,0.554,58.146,282.052,223.906,1,from_to,normal,normal
2023-01-01T03:00:00,VB_005,-14.93,1.493,231.829,223.906,455.735,1,to_from,normal,normal
2023-01-01T03:00:00,VB_006,-10.47,0.91,109.619,309.176,418.795,1,to_from,normal,normal
2023-01-01T03:00:00,VB_007,-8.734,0.672,68.653,377.501,446.154,1,to_from,normal,normal
2023-01-01T03:00:00,VB_008,-15.667,1.08,284.725,389.8,674.525,1,to_from,normal,normal
2023-01-01T03:00:00,VB_009,-11.239,1.124,151.58,132.595,284.175,1,to_from,normal,normal
2023-01-01T03:00:00,VB_010,9.327,0.811,78.289,317.813,239.524,1,from_to,normal,normal
2023-01-01T03:00:00,VB_011,-10.057,0.774,101.142,239.524,340.666,1,to_from,normal,normal
2023-01-01T03:00:00,VB_012,-12.034,0.83,144.808,310.873,455.681,1,to_from,normal,normal
2023-01-01T03:00:00,VB_013,-15.642,1.564,220.198,382.222,602.42,1,to_from,normal,normal
2023-01-01T03:00:00,VB_014,-19.899,1.73,443.493,407.908,851.401,1,to_from,normal,normal
2023-01-01T03:00:00,VB_015,-11.008,0.847,109.068,535.766,644.834,1,to_from,normal,normal
2023-01-01T03:00:00,VB_016,10.371,0.715,151.338,210.105,58.767,1,from_to,normal,normal
2023-01-01T03:00:00,VB_017,12.405,1.241,138.496,192.626,54.13,1,from_to,normal,normal
2023-01-01T03:00:00,VB_018,8.95,0.778,72.084,112.077,39.993,1,from_to,normal,normal
2023-01-01T03:00:00,VB_019,6.085,0.468,33.324,68.789,35.465,1,from_to,normal,normal
2023-01-01T03:00:00,VB_020,-12.845,0.886,148.498,35.465,183.963,1,to_from,normal,normal
2023-01-01T03:00:00,VB_021,-10.225,1.022,94.09,42.601,136.691,1,to_from,normal,normal
2023-01-01T03:00:00,VB_022,-10.006,0.87,140.863,58.132,198.995,1,to_from,normal,normal
2023-01-01T03:00:00,VB_023,-7.972,0.613,57.201,58.767,115.968,1,to_from,normal,normal
2023-01-01T03:00:00,VB_024,-9.398,0.648,83.635,68.529,152.164,1,to_from,normal,normal
2023-01-01T03:00:00,VB_025,5.49,0.549,27.128,85.26,58.132,1,from_to,normal,normal
2023-01-01T03:00:00,VB_026,-14.267,1.241,244.262,186.315,430.577,1,to_from,normal,normal
2023-01-01T03:00:00,VB_027,-14.139,1.088,239.906,188.989,428.895,1,to_from,normal,normal
2023-01-01T03:00:00,VB_028,-19.034,1.313,326.079,280.234,606.313,1,to_from,normal,normal
2023-01-01T03:00:00,VB_029,-8.763,0.876,69.115,223.906,293.021,1,to_from,normal,normal
2023-01-01T03:00:00,VB_030,-10.063,0.875,91.134,228.076,319.21,1,to_from,normal,normal
2023-01-01T03:00:00,VB_031,10.799,0.831,104.965,337.284,232.319,1,from_to,normal,normal
2023-01-01T03:00:00,VB_032,-11.228,0.774,119.395,232.319,351.714,1,to_from,normal,normal
2023-01-01T03:00:00,VB_033,-11.792,1.179,125.142,245.619,370.761,1,to_from,normal,normal
2023-01-01T03:00:00,VB_034,11.111,0.966,111.103,350.627,239.524,1,from_to,normal,normal
2023-01-01T03:00:00,VB_035,-6.158,0.474,34.129,309.176,343.305,1,to_from,normal,normal
2023-01-01T03:00:00,VB_036,-13.291,0.917,164.819,352.878,517.697,1,to_from,normal,normal
2023-01-01T03:00:00,VB_037,-5.8,0.58,35.891,358.535,394.426,1,to_from,normal,normal
2023-01-01T03:00:00,VB_038,-5.625,0.489,28.48,377.501,405.981,1,to_from,normal,normal
2023-01-01T03:00:00,VB_039,6.018,0.463,38.647,403.719,365.072,1,from_to,normal,normal
2023-01-01T03:00:00,VB_040,11.584,0.799,125.204,483.74,358.536,1,from_to,normal,normal
2023-01-01T03:00:00,VB_041,-6.459,0.646,44.514,354.773,399.287,1,to_from,normal,normal
2023-01-01T03:00:00,VB_042,-10.845,0.943,118.436,368.265,486.701,1,to_from,normal,normal
2023-01-01T03:00:00,VB_043,-13.135,1.01,155.285,383.266,538.551,1,to_from,normal,normal
2023-01-01T03:00:00,VB_044,-10.293,0.71,95.356,384.879,480.235,1,to_from,normal,normal
2023-01-01T03:00:00,VB_045,10.962,1.096,108.141,509.538,401.397,1,from_to,normal,normal
2023-01-01T03:00:00,VB_046,9.649,0.839,93.748,476.014,382.266,1,from_to,normal,normal
2023-01-01T03:00:00,VB_047,6.999,0.538,52.266,417.663,365.397,1,from_to,normal,normal
2023-01-01T03:00:00,VB_048,7.497,0.517,50.579,430.45,379.871,1,from_to,normal,normal
2023-01-01T03:00:00,VB_049,-6.935,0.694,45.549,379.871,425.42,1,to_from,normal,normal
2023-01-01T03:00:00,VB_050,-6.482,0.564,37.818,397.033,434.851,1,to_from,normal,normal
2023-01-01T03:00:00,VB_051,-8.033,0.618,58.076,358.535,416.611,1,to_from,normal,normal
2023-01-01T03:00:00,VB_052,-6.323,0.436,35.982,365.072,401.054,1,to_from,normal,normal
2023-01-01T03:00:00,VB_053,-14.615,1.461,192.229,0,192.229,1,to_from,normal,normal
2023-01-01T03:00:00,VB_054,-12.799,1.113,147.426,11.822,159.248,1,to_from,normal,normal
2023-01-01T03:00:00,VB_055,7.035,0.541,44.54,56.362,11.822,1,from_to,normal,normal
2023-01-01T03:00:00,VB_056,-11.293,0.779,118.73,532.463,651.193,1,to_from,normal,normal
2023-01-01T03:00:00,VB_057,-8.162,0.816,59.956,574.037,633.993,1,to_from,normal,normal
2023-01-01T03:00:00,VB_058,13.87,1.206,173.131,760.288,587.157,1,from_to,normal,normal
2023-01-01T03:00:00,VB_059,13.56,1.043,165.494,739.808,574.314,1,from_to,normal,normal
2023-01-01T03:00:00,VB_060,11.927,0.823,128.032,679.274,551.242,1,from_to,normal,normal
2023-01-01T03:00:00,VB_061,6.832,0.683,42.006,573.645,531.639,1,from_to,normal,normal
2023-01-01T03:00:00,VB_062,7.558,0.657,51.414,587.18,535.766,1,from_to,normal,normal
2023-01-01T03:00:00,VB_063,8.647,0.665,67.301,628.752,561.451,1,from_to,normal,normal
2023-01-01T03:00:00,VB_064,-7.014,0.484,44.281,216.638,260.919,1,to_from,normal,normal
2023-01-01T03:00:00,VB_065,-6.161,0.616,34.163,220.628,254.791,1,to_from,normal,normal
2023-01-01T03:00:00,VB_066,5.575,0.485,33.165,294.273,261.108,1,from_to,normal,normal
2023-01-01T03:00:00,VB_067,-11.867,0.913,131.381,216.638,348.019,1,to_from,normal,normal
2023-01-01T03:00:00,VB_068,15.562,1.073,243.876,513.919,270.043,1,from_to,normal,normal
2023-01-01T03:00:00,VB_069,-8.035,0.804,60.236,225.293,285.529,1,to_from,normal,normal
2023-01-01T03:00:00,VB_070,6.989,0.608,52.118,317.196,265.078,1,from_to,normal,normal
2023-01-01T03:00:00,VB_071,-12.887,0.991,154.936,220.628,375.564,1,to_from,normal,normal
2023-01-01T03:00:00,VB_072,14.532,1.002,212.664,493.207,280.543,1,from_to,normal,normal
2023-01-01T03:00:00,VB_073,-6.082,0.608,34.517,235.638,270.155,1,to_from,normal,normal
2023-01-01T03:00:00,VB_074,9.295,0.808,92.177,329.285,237.108,1,from_to,normal,normal
2023-01-01T03:00:00,VB_075,11.509,0.885,141.327,387.37,246.043,1,from_to,normal,normal
2023-01-01T03:00:00,VB_076,9.971,0.688,106.08,347.158,241.078,1,from_to,normal,normal
2023-01-01T03:00:00,VB_077,10.725,1.073,122.743,379.286,256.543,1,from_to,normal,normal
2023-01-01T03:00:00,VB_078,-6.636,0.577,39.631,261.108,300.739,1,to_from,normal,normal
2023-01-01T03:00:00,VB_079,-6.626,0.51,39.519,265.078,304.597,1,to_from,normal,normal
2023-01-01T03:00:00,VB_080,-6.624,0.457,39.495,237.108,276.603,1,to_from,normal,normal
2023-01-01T03:00:00,VB_081,-5.805,0.581,30.329,241.078,271.407,1,to_from,normal,normal
2023-01-01T03:05:00,VB_001,-10.385,1.038,97.062,27.796,124.858,1,to_from,normal,normal
2023-01-01T03:05:00,VB_002,-5.936,0.516,31.71,39.993,71.703,1,to_from,normal,normal
2023-01-01T03:05:00,VB_003,-11.581,0.891,160.941,119.293,280.234,1,to_from,normal,normal
2023-01-01T03:05:00,VB_004,8.063,0.556,58.505,282.411,223.906,1,from_to,normal,normal
2023-01-01T03:05:00,VB_005,-14.905,1.491,231.059,223.906,454.965,1,to_from,normal,normal
2023-01-01T03:05:00,VB_006,-10.403,0.905,108.231,309.176,417.407,1,to_from,normal,normal
2023-01-01T03:05:00,VB_007,-8.784,0.676,69.449,377.501,446.95,1,to_from,normal,normal
2023-01-01T03:05:00,VB_008,-15.638,1.078,283.679,389.8,673.479,1,to_from,normal,normal
2023-01-01T03:05:00,VB_009,-11.086,1.109,147.468,136.707,284.175,1,to_from,normal,normal
2023-01-01T03:05:00,VB_010,9.289,0.808,77.659,317.183,239.524,1,from_to,normal,normal
2023-01-01T03:05:00,VB_011,-9.968,0.767,99.367,239.524,338.891,1,to_from,normal,normal
2023-01-01T03:05:00,VB_012,-12.014,0.829,144.326,310.873,455.199,1,to_from,normal,normal
2023-01-01T03:05:00,VB_013,-15.912,1.591,227.861,382.222,610.083,1,to_from,normal,normal
2023-01-01T03:05:00,VB_014,-20.028,1.742,449.267,407.908,857.175,1,to_from,normal,normal
2023-01-01T03:05:00,VB_015,-11.077,0.852,110.434,535.766,646.2,1,to_from,normal,normal
2023-01-01T03:05:00,VB_016,10.408,0.718,152.427,211.194,58.767,1,from_to,normal,normal
2023-01-01T03:05:00,VB_017,12.352,1.235,137.314,191.444,54.13,1,from_to,normal,normal
2023-01-01T03:05:00,VB_018,8.935,0.777,71.855,111.848,39.993,1,from_to,normal,normal
2023-01-01T03:05:00,VB_019,6.018,0.463,32.599,68.064,35.465,1,from_to,normal,normal
2023-01-01T03:05:00,VB_020,-12.74,0.879,146.072,35.465,181.537,1,to_from,normal,normal
2023-01-01T03:05:00,VB_021,-10.149,1.015,92.71,42.601,135.311,1,to_from,normal,normal
2023-01-01T03:05:00,VB_022,-10.205,0.887,146.521,58.132,204.653,1,to_from,normal,normal
2023-01-01T03:05:00,VB_023,-7.928,0.61,56.561,58.767,115.328,1,to_from,normal,normal
2023-01-01T03:05:00,VB_024,-9.427,0.65,84.154,68.529,152.683,1,to_from,normal,normal
2023-01-01T03:05:00,VB_025,5.448,0.545,26.712,84.844,58.132,1,from_to,normal,normal
2023-01-01T03:05:00,VB_026,-14.067,1.223,237.447,186.315,423.762,1,to_from,normal,normal
2023-01-01T03:05:00,VB_027,-13.993,1.076,234.967,188.989,423.956,1,to_from,normal,normal
2023-01-01T03:05:00,VB_028,-18.768,1.294,317.016,280.234,597.25,1,to_from,normal,normal
2023-01-01T03:05:00,VB_029,-8.761,0.876,69.077,223.906,292.983,1,to_from,normal,normal
2023-01-01T03:05:00,VB_030,-10.113,0.879,92.048,228.076,320.124,1,to_from,normal,normal
2023-01-01T03:05:00,VB_031,10.778,0.829,104.557,336.876,232.319,1,from_to,normal,normal
2023-01-01T03:05:00,VB_032,-11.184,0.771,118.455,232.319,350.774,1,to_from,normal,normal
2023-01-01T03:05:00,VB_033,-11.826,1.183,125.858,245.619,371.477,1,to_from,normal,normal
2023-01-01T03:05:00,VB_034,11.025,0.959,109.398,348.922,239.524,1,from_to,normal,normal
2023-01-01T03:05:00,VB_035,-6.079,0.468,33.258,309.176,342.434,1,to_from,normal,normal
2023-01-01T03:05:00,VB_036,-13.293,0.917,164.871,352.878,517.749,1,to_from,normal,normal
2023-01-01T03:05:00,VB_037,-5.729,0.573,35.019,358.535,393.554,1,to_from,normal,normal
2023-01-01T03:05:00,VB_038,-5.624,0.489,28.467,377.501,405.968,1,to_from,normal,normal
2023-01-01T03:05:00,VB_039,6.069,0.467,39.299,404.371,365.072,1,from_to,normal,normal
2023-01-01T03:05:00,VB_040,11.628,0.802,126.158,484.694,358.536,1,from_to,normal,normal
2023-01-01T03:05:00,VB_041,-6.509,0.651,45.205,354.773,399.978,1,to_from,normal,normal
